#OTU ID	DM_097_Stool	DM_098_Stool	DM_099_Stool	DM_100_Stool	DM_101_Stool	DM_102_Stool	DM_105_Stool	DM_106_Stool	DM_107_Stool	DM_108_Stool	DM_111_Stool	F1001	F1002	F1003	F1004	F1005	F1006	F1007	F1008	F1009	F1010	F1011	F1012	F1013	F1014	F1015	F1016	F1017	F1018	F1019	F1020	F1021	F1022	F1023	F1024	F1025	F1026	F1027	F1028	F1029	F1030	F1031	F1032	F1033	F1034	F1035	F1036	F1037	F1038	F1039	F1040	F1041	F1042	F1043	F1044	F1045	F1046	F1047	F1048	F1049	F1050	F1051	F1052	F1053	F1054	F1055	F1056	F1057	F1058	F1059	F1060	F1061	F1062	F1063	F1064	F1065	F1066	F1067	F1068	F1069	F1070	F1071	F1072	F1073	F1074	F1075	F1076	F1077	F1078	F1079	F1080	F1081	F1082	F1083	F1084	F1085	F1086	F1087	F1088	F1089	F1090	F1091	F1092	F1093	F1094	F1095	LysisBuffer1	LysisBuffer2	LysisBuffer3	LysisBuffer4	NTC_P1_1	NTC_P1_2	NTC_P1_3	NTC_P1_4	NTC_P3_1	NTC_P3_2	NTC_P3_3	NTC_P3_4	NTC_P4_1	NTC_P4_2	NTC_P4_3	NTC_P4_4	PCRwater1	PCRwater2	PTD_012_BASE_PPQ1	PTD_012_B_Stool	PTD_021_BASE_PPQ1	PTD_021_B_Stool	PTD_029_BASE_PPQ1	PTD_030_BASE_PPQ1	PTD_033_BASE_PPQ1	PTD_033_B_Stool	PTD_037_BASE_PPQ1	PTD_037_B_Stool	PTD_039_BASE_PPQ1	PTD_039_B_Stool	PTD_074_BASE_PPQ1	PTD_074_B_Stool	PTD_076BASE_PPQ1	PTD_076_B_Stool	PTD_077_BASE_PPQ1	PTD_083BASE_PPQ1	PTD_083_B_Stool	PTD_091BASE_PPQ1	PTD_091_B_Stool	PTD_092BASE_PPQ1	PTD_092_B_Stool	PTD_093_BASE_PPQ1	PTD_093_B_Stool	PTD_102_B_Stool	PTD_302_6M_Q3_1	PTD_3056M_Q1_1	PTD_305_BASE_Q2_1	PTD_308_BASE_Q2__1	PTD_3096M_Q1_1	PTD_309_BASE_Q4__1	PTD_310_BASE_Q1_1	SB0058	SB1001	SB1003	SB1004	SB1005	SB1006	SB1007	SB1009	SB1010	SB1011	SB1012	SB1013	SB1014	SB1015	SB1016	SB1017	SB1018	SB1019	SB1020	SB1021	SB1022	SB1023	SB1024	SB1026	SB1027	SB1028	SB1029	SB1030	SB1031	SB1032	SB1034	SB1035	SB1036	SB1037	SB1039	SB1040	SB1042	SB1044	SB1045	SB1047	SB1048	SB1049	SB1050	SB1051	SB1052	SB1054	SB1055	SB1056	SB1057	SB1060	SB1061	SB1062	SB1063	SB1064	SB1065	SB1066	SB1067	SB1068	SB1069	SB1070	SB1071	SB1072	SB1073	SB1074	SB1075	SB1077	SB1079	SB1080	SB1083	SB1086	SB1087	SB1088	SB1089	SB1090	SB1091	SB1092	SB1093	SB1095	SalivaPool1	SalivaPool1S1	SalivaPool2	SalivaPool2S1	SalivaPool3	SalivaPool3F1	SalivaPool3S1	SalivaPool4	salivaPool1S2	salivaPool2S2	salivaPool3S2	water_P1_5	water_P3_1	water_P4_1	water_P4_2
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;g__Gardnerella_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia;g__Scardovia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	2.0	2.0	9.0	2759.0	2.0	0.0	1.0	514.0	0.0	23.0	0.0	0.0	0.0	2.0	885.0	0.0	0.0	0.0	38.0	4.0	0.0	0.0	0.0	110.0	155.0	103.0	97.0	127.0	134.0	157.0	102.0	6.0	0.0	0.0	97.0	1.0	1.0	0.0	46.0	0.0	8.0	61.0	0.0	0.0	1.0	58.0	46.0	0.0	2.0	14.0	19.0	41.0	0.0	8.0	0.0	380.0	3.0	21.0	0.0	2.0	490.0	65.0	2.0	30.0	2.0	0.0	0.0	43.0	46.0	150.0	0.0	0.0	13.0	62.0	14.0	9232.0	7.0	3.0	0.0	1853.0	0.0	1.0	26.0	14321.0	0.0	3726.0	353.0	1.0	0.0	57.0	824.0	10.0	0.0	33.0	28.0	132.0	2283.0	4.0	529.0	2.0	16.0	0.0	6.0	2.0	22.0	0.0	8.0	0.0	15.0	3.0	30.0	13.0	27.0	12.0	7.0	25.0	15.0	0.0	8.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;f__Coriobacteriaceae_unclassified;f__Coriobacteriaceae_unclassified	46.0	400.0	89.0	197.0	2290.0	767.0	4141.0	67.0	0.0	1894.0	1431.0	11.0	41.0	219.0	26.0	12.0	175.0	75.0	257.0	726.0	14.0	189.0	38.0	13.0	515.0	98.0	7.0	2.0	0.0	58.0	69.0	170.0	7.0	21.0	80.0	3.0	56.0	42.0	50.0	8.0	37.0	312.0	196.0	223.0	1.0	74.0	110.0	109.0	23.0	147.0	39.0	8.0	88.0	5.0	161.0	336.0	0.0	207.0	59.0	60.0	631.0	72.0	364.0	221.0	264.0	70.0	365.0	1712.0	621.0	59.0	1170.0	222.0	6.0	137.0	56.0	190.0	33.0	261.0	47.0	281.0	104.0	4.0	202.0	103.0	449.0	38.0	4.0	51.0	22.0	49.0	77.0	17.0	270.0	25.0	53.0	154.0	182.0	0.0	169.0	409.0	91.0	46.0	8.0	221.0	775.0	33.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	24.0	3.0	0.0	25.0	15.0	75.0	42.0	69.0	117.0	613.0	122.0	28.0	626.0	227.0	461.0	19.0	237.0	1.0	667.0	99.0	1691.0	39.0	34.0	100.0	54.0	284.0	314.0	1518.0	242.0	126.0	186.0	95.0	99.0	87.0	126.0	146.0	959.0	1.0	1.0	3.0	34.0	0.0	84.0	1.0	6.0	0.0	18.0	81.0	1.0	0.0	1.0	0.0	128.0	3.0	17.0	178.0	46.0	25.0	28.0	2.0	0.0	292.0	5.0	16.0	185.0	102.0	360.0	56.0	63.0	193.0	0.0	0.0	119.0	48.0	25.0	739.0	0.0	5.0	245.0	43.0	97.0	0.0	0.0	224.0	511.0	21.0	30.0	0.0	386.0	115.0	65.0	407.0	226.0	20.0	24.0	666.0	1250.0	3.0	152.0	147.0	53.0	282.0	436.0	41.0	70.0	3.0	10.0	128.0	5.0	3.0	38.0	208.0	3.0	14.0	11.0	4.0	11.0	2.0	2.0	3.0	5.0	3.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia;g__Adlercreutzia_unclassified	783.0	21.0	123.0	0.0	626.0	275.0	747.0	43.0	0.0	257.0	89.0	28.0	7.0	10.0	0.0	10.0	46.0	0.0	20.0	46.0	21.0	2.0	25.0	88.0	43.0	10.0	6.0	2.0	0.0	0.0	15.0	33.0	5.0	40.0	11.0	18.0	0.0	10.0	93.0	8.0	9.0	9.0	53.0	29.0	0.0	10.0	9.0	6.0	147.0	5.0	24.0	6.0	8.0	1.0	242.0	190.0	0.0	60.0	67.0	12.0	5.0	34.0	16.0	173.0	56.0	34.0	12.0	7.0	17.0	15.0	1.0	6.0	27.0	11.0	3.0	28.0	36.0	17.0	0.0	30.0	0.0	0.0	40.0	7.0	58.0	30.0	20.0	43.0	74.0	15.0	5.0	60.0	52.0	34.0	27.0	8.0	7.0	0.0	163.0	27.0	81.0	60.0	73.0	35.0	87.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199.0	0.0	0.0	0.0	55.0	0.0	9.0	0.0	620.0	0.0	79.0	0.0	12.0	0.0	0.0	0.0	0.0	47.0	0.0	25.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;g__Atopobium_unclassified	0.0	2.0	1.0	6.0	2.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	7.0	2.0	2.0	0.0	0.0	1.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	1.0	2.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	12.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	84.0	1.0	0.0	16.0	0.0	0.0	123.0	19.0	106.0	2.0	135.0	2389.0	2798.0	1.0	204.0	9.0	770.0	0.0	504.0	4.0	1.0	3.0	346.0	1468.0	1.0	12.0	0.0	755.0	6.0	503.0	4.0	1.0	451.0	481.0	397.0	379.0	423.0	416.0	557.0	423.0	69.0	430.0	90.0	284.0	12.0	106.0	0.0	61.0	1.0	47.0	321.0	7.0	23.0	120.0	10.0	528.0	9.0	44.0	395.0	142.0	567.0	9.0	103.0	18.0	560.0	59.0	109.0	431.0	182.0	234.0	1973.0	4.0	497.0	84.0	3.0	580.0	196.0	168.0	802.0	7.0	1.0	545.0	149.0	494.0	2386.0	45.0	417.0	10.0	671.0	59.0	5.0	1029.0	1170.0	25.0	471.0	1571.0	95.0	147.0	163.0	1555.0	17.0	45.0	151.0	182.0	637.0	1543.0	42.0	273.0	75.0	288.0	23.0	28.0	67.0	728.0	103.0	11.0	110.0	882.0	664.0	1635.0	677.0	1228.0	675.0	579.0	675.0	1026.0	0.0	598.0	0.0	0.0	177.0	2.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__rimae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	70.0	62.0	0.0	3.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	0.0	0.0	0.0	18.0	0.0	36.0	0.0	0.0	4.0	5.0	3.0	2.0	8.0	9.0	8.0	3.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	15.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	3.0	0.0	2.0	0.0	0.0	4.0	5.0	0.0	7.0	17.0	0.0	2.0	3.0	13.0	0.0	0.0	0.0	1.0	6.0	11.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__vaginae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;g__Collinsella_unclassified	0.0	86.0	0.0	2.0	15.0	204.0	10.0	4.0	2.0	73.0	60.0	3.0	8.0	3.0	0.0	3.0	1.0	26.0	28.0	45.0	53.0	29.0	30.0	17.0	38.0	7.0	0.0	30.0	21.0	16.0	203.0	53.0	22.0	26.0	5.0	98.0	17.0	0.0	0.0	15.0	7.0	119.0	270.0	52.0	76.0	21.0	16.0	8.0	0.0	6.0	46.0	33.0	15.0	52.0	66.0	0.0	0.0	148.0	0.0	78.0	116.0	46.0	40.0	0.0	0.0	0.0	35.0	116.0	26.0	35.0	207.0	14.0	26.0	29.0	10.0	189.0	374.0	40.0	0.0	12.0	592.0	0.0	30.0	6.0	45.0	73.0	0.0	29.0	0.0	0.0	121.0	51.0	49.0	0.0	29.0	433.0	83.0	0.0	26.0	0.0	0.0	17.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	450.0	0.0	419.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	237.0	0.0	0.0	0.0	164.0	0.0	0.0	49.0	0.0	45.0	0.0	46.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__aerofaciens	1.0	16485.0	0.0	268.0	2888.0	8659.0	3509.0	42.0	1356.0	3226.0	5499.0	373.0	538.0	136.0	0.0	278.0	278.0	300.0	1998.0	8728.0	1114.0	280.0	345.0	461.0	591.0	151.0	0.0	256.0	287.0	257.0	1027.0	0.0	348.0	669.0	87.0	1216.0	322.0	1.0	0.0	179.0	178.0	689.0	1572.0	1396.0	1035.0	381.0	364.0	131.0	0.0	121.0	996.0	907.0	391.0	1663.0	1367.0	26.0	0.0	1550.0	0.0	1457.0	1263.0	1096.0	728.0	0.0	0.0	0.0	653.0	1729.0	901.0	1210.0	3555.0	269.0	560.0	625.0	158.0	378.0	2167.0	925.0	0.0	258.0	396.0	0.0	744.0	128.0	1855.0	1686.0	218.0	371.0	0.0	0.0	2015.0	1255.0	1074.0	0.0	637.0	522.0	1033.0	0.0	950.0	0.0	1.0	464.0	0.0	1585.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4375.0	0.0	8390.0	0.0	0.0	0.0	1.0	0.0	341.0	0.0	7129.0	0.0	0.0	0.0	3729.0	0.0	0.0	1025.0	0.0	1148.0	0.0	1263.0	0.0	2011.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__stercoris	0.0	0.0	0.0	0.0	0.0	416.0	0.0	0.0	0.0	0.0	0.0	65.0	9.0	0.0	507.0	3.0	20.0	117.0	0.0	0.0	0.0	0.0	0.0	474.0	0.0	6.0	0.0	6.0	191.0	0.0	102.0	317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	28.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1951.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	2.0	429.0	409.0	0.0	0.0	0.0	0.0	427.0	2.0	2.0	2.0	116.0	0.0	86.0	364.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	190.0	0.0	0.0	0.0	0.0	553.0	0.0	0.0	0.0	0.0	0.0	408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1279.0	0.0	0.0	0.0	0.0	0.0	229.0	0.0	0.0	0.0	715.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella;g__Eggerthella_unclassified	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
